"id","title","description","availability","condition","price","link","image_link","additional_image_link","brand","product_type","custom_label_0"
"137360008","iLLON DANGGI CLEANSING GEL (イロン ダンギ クレンジングジェル) 200ml","DANGGI CLEANSING GEL｜ダンギ クレンジングジェル 【DANGGI CLEANSING GEL｜低刺激＆微酸性のジェルクレンジング】 毎日のクレンジングで、肌に必要なうるおいまで奪っていませんか？ DANGGI CLEANSING GEL（ダンギ クレンジングジェル）は、肌にやさしい微酸性で洗顔後もしっとり感をキープするクレンジングジェル。 真当帰（ダンギ）抽出物配合で、ヒアルロン酸の生成を促進しながら汚れをしっかり落とします。 敏感肌やニキビ肌の方にもおすすめの、低刺激な洗顔料です​。 【特徴】 ✔ 微酸性（pH6.08）で肌にやさしい ✔ きめ細かい泡が肌を包み込み、摩擦を最小限に ✔ メイクや老廃物をしっかり落としつつ、水分はキープ ✔ ニキビや肌トラブルが気になる方に最適 ✔ 女性清潔剤やシェービングフォームとしても活用可能​。 【主成分と効果】 ✅ 真当帰（ダンギ）抽出物：肌の水分保持力を高め、ハリを与える ✅ セラミドNP：肌のバリア機能を強化し、乾燥を防ぐ ✅ テカ-バイオーム：肌の善玉菌を活性化し、肌環境を整える ✅ ツボクサエキス（CICA）：肌荒れを防ぎ、鎮静効果を発揮 ✅ アークゼロ（特許成分）：外部刺激から肌を守る​。 【使用方法】 ① 適量（1プッシュ程度）を手のひらに取る ② 少量の水を加え、よく泡立てる ③ 顔全体をやさしくマッサージするように洗う ④ ぬるま湯でしっかりすすぐ ⚠ 皮脂が多い方やニキビが気になる方は、DANGGI CLEANSING MILKとのダブル洗顔もおすすめ​。 【こんな方におすすめ】 ⚪ 敏感肌・乾燥肌の方 ⚪ ニキビや肌トラブルが気になる方 ⚪ 優しく汚れを落としたい方 ⚪ 洗顔後のつっぱりが気になる方 ⚪ 肌のバリア機能を守りながら洗顔したい方 【まとめ】 DANGGI CLEANSING GELは、肌にやさしい微酸性のジェルタイプのクレンジング。 洗浄力と保湿力を兼ね備え、肌トラブルを防ぎながら毎日のスキンケアをサポートします。 洗顔後のしっとり感を求める方や、敏感肌の方にぴったりのクレンジングです。 毎日のクレンジングを肌にやさしい習慣に変えてみませんか？​","in stock","new","7843 JPY","https://aimer12.base.shop/items/137360008","https://baseec-img-mng.akamaized.net/images/item/origin/633dbf7023151bf33e82dedf817eccf7.png?imformat=generic&q=90&im=Resize,width=1200,type=normal","https://baseec-img-mng.akamaized.net/images/item/origin/2370f2145b2d58e2438134ddcb8d73f8.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/72bbb2bca44cf028e9bf6edd0a5906bd.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","illon","illon",""
"118268926","HAAB plus UV BODY パーフェクション","全身用日焼け止めクリーム SPF45 PA++ 全身を紫外線から保護して美肌ボディに導く 「HAABUVボディーバーフェクション」が誕生!! 美容保湿成分を贅沢に配合した、肌をしっかりと 保湿する美容液タイプの日焼け止め。白浮きせず、 しっとりするのにべたつかないストレスフリーな 敏感なお肌にも使用できるため、 ボディーのHAABREPROの施術後にも最適 ●高い紫外線カット力 UV-A波 UV-B波をしっかり吸収し、紫外線ダメージから 肌を保護。 ●敏感肌でも使用できる低刺激処方 お肌の弱い方や敏感肌の方にもお使いいただけるように、 マイクロカプセル化した紫外線吸収剤を使用。 ●高い美容効果 ヒアルロン数やコラーゲンなどの高保湿成分や、批炎症成 分、美白成分がたっぷり配合。 ●肌バリアサポート スクワラン配合で、外的削激や乾燥から肌を守り、健やか な肌をキープ。 ●心地よい使用感とローズの香り 伸びの良いミルクタイプでベタつかず、ダマスクローズの 香りで癒されます。 ￥8,800(税込) ●こんな方にオススメ● ·敏感肌 ·乾燥肌 ㆍ肌質改善したい方 ・ニキビでお悩みの方 刺激に強い肌にしたい方 ㆍ日中外にいる方 美白をしたい方 ・老化を予防したい方","in stock","new","8800 JPY","https://aimer12.base.shop/items/118268926","https://baseec-img-mng.akamaized.net/images/item/origin/a25762eb6ebab69d449c6402cbf29a05.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","https://baseec-img-mng.akamaized.net/images/item/origin/4903ff3bebf925a7754503ee7a314877.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/6c9d38b564ab4824c3de0dd9dedf774e.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","Aimer","",""
"116543096","ボタニカルスーティングトナー250ml","施術後の鎮静に効果がある化粧水です。 施術後から剥離が始まるまでの間は肌が不安定なので、トナーでたっぷりと保湿と影響の供給を行う事が大切です。 ⚫HAAB REPROの施術をしたお客様や、荒れているお肌の方はまず、この化粧水をオススメ致します ※アラントインが含まれているため、小さい傷や皮膚トラブルのあるところ、ホルモンバランスや抵抗力が下がっているところがピリピリする現象が起こります。 化粧水を継続使用することでも状態は改善していきます。 ノンアルコールで眼の周りにも使用出来ます。 炎症、乾燥、引き締め、老化 等様々な肌に対応します。 【主要成分】 ラベンダー・アラントイン 皮膚の細胞再生を促進、鎮静効果、ローズウォーター 乾燥した皮膚への栄養補給、鎮静効果 250mL","in stock","new","10560 JPY","https://aimer12.base.shop/items/116543096","https://baseec-img-mng.akamaized.net/images/item/origin/7985324d546d56efbf39972005b0eca0.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","","HAAB","HAAB > HAAB REPRO(ハーブリプロ)","members_only"
"116543255","コエンザイムスーティングゲル50ml","コエンザイムQ10が贅沢に含まれているコエンザイム スーティングゲルでお肌に酸素をチャージします。 皮膚に強力な酸素を供給して 細胞の新陳代謝を促進します。 細胞再生を促進、細胞間結合を再構成して、 皮膚に活力を与えます。 手や甲などの老化が進んでいる部分に共に使用できます！ 【主要成分】 水添レシチンは保湿効果に優れ、皮膚を柔らかくする効果があります。 緑茶抽出物 カテキンが含まれており、皮膚本来の弾力回復を助けます。 50mL","in stock","new","13200 JPY","https://aimer12.base.shop/items/116543255","https://baseec-img-mng.akamaized.net/images/item/origin/36018187897ed8da93eb95f540e2dc03.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","https://baseec-img-mng.akamaized.net/images/item/origin/67fac97606f15798f6b81cd8648ad1ea.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","HAAB","HAAB > HAAB REPRO(ハーブリプロ)","members_only"
"116543330","リバイタライジングセラム50ml","【期間限定1000円OFF】 主要成分 ペパーミント 洗浄効果、鎮静と殺菌、活力を与える ユーカリ葉エキス 皮脂のバランスを調整、トラブルケアに効果的、殺菌作用、皮膚の免疫力強化 商品説明 施術直後の鎮静効果とホームケアでの保湿効果があります。 分子レベルの低い(細かい)セラムは肌への浸透率がよく、リジェネレーションクリームだけでは乾燥を補えない場合の必須アイテムとなります。 角質や老廃物を溶解させるのが大きな特徴で、その効果により栄養成分、保湿成分が浸透しやすくなります。 鎮静しながら保湿することで施術後の赤みのトラブルを回避させます。 使用方法 リバイタライジングセラムを洗顔後1番最初にお肌全体に塗布します。","in stock","new","13530 JPY","https://aimer12.base.shop/items/116543330","https://baseec-img-mng.akamaized.net/images/item/origin/5712f5ed74009f62c14b0975457336b6.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","","HAAB","HAAB > HAAB REPRO(ハーブリプロ)","members_only"
"116547248","クイックパフォーマンス30ml","CHRISTINA UNSTRESS クイックパフォーマンス 30ml 肌の赤みや炎症を素早く落ち着かせる即効性のある鎮静クリーム。 ストレスや外的刺激で敏感になった肌をやさしく保護し、健やかな状態へ整えます。 ⸻ 特徴 • 即効鎮静効果：赤みや刺激をすばやくケア • 天然由来成分配合：肌を落ち着かせ、健やかに保つ • 保護バリア機能：外的ストレスから肌を守り、トラブルを予防 • 敏感肌対応：デリケートな肌質でも使いやすい処方 ⸻ このような方におすすめ • 急な赤みや刺激に悩んでいる方 • 肌荒れや炎症を早く落ち着かせたい方 • 敏感肌やストレスによるトラブルを防ぎたい方 • 常備用の鎮静クリームを探している方 ⸻ 使用方法 気になる部分に少量をやさしくなじませてください。 必要に応じて繰り返し使用可能です。日中も使用できます。 ⸻ 商品詳細 • 内容量：30ml • ブランド：CHRISTINA（クリスティーナ） • ライン：UNSTRESS（アンストレス） • 原産国：イスラエル ⸻ クイックパフォーマンスは「天然のステロイド」とも呼ばれる即効鎮静クリーム。 常備しておくことで、肌トラブル時にすぐに頼れるケアアイテムです。 ※クリスティーナはカウンセリングの必要な化粧品になりますので、初回ご購入の方は【カウンセリング希望】と公式LINEにメッセージをください♡","in stock","new","14300 JPY","https://aimer12.base.shop/items/116547248","https://baseec-img-mng.akamaized.net/images/item/origin/8de045bfb8641595cd1be29fe1890287.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","https://baseec-img-mng.akamaized.net/images/item/origin/6b44831c6a1fb91cbaecd5d271999c49.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/548430bd0ac9cd6b7ef1efcf0ae4bb46.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/691e6140c778bb12a224d6ea4cd9dfe2.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","CHRISTINA","CHRISTINA > UNSTRESS(アンストレス)",""
"116547225","ハーモナイジングナイトクリームフォーアイ&ネック30ml","CHRISTINA UNSTRESS ハーモナイジング ナイトクリーム フォー アイ＆ネック 30ml ストレスや外的ダメージを受けやすい目元と首元を、眠っている間に集中ケアする夜用クリーム。 うるおいと栄養をたっぷり補給し、ハリと弾力をサポートして若々しい印象へ導きます。 ⸻ 特徴 • 集中保湿：乾燥しやすい目元と首元をしっとりなめらかに整える • ハリ・弾力ケア：ふっくら感を与え、年齢サインにアプローチ • 鎮静作用：ストレスや外的刺激で敏感になった肌を落ち着かせる • ナイトリペア：睡眠中に肌環境を整え、翌朝はすっきりした印象に ⸻ このような方におすすめ • 目元や首元の乾燥・小ジワが気になる方 • ハリや弾力不足を感じている方 • ストレスや外的ダメージに負けない肌を保ちたい方 • 夜の集中ケアで若々しい印象を目指したい方 ⸻ 使用方法 夜、洗顔・化粧水・美容液で整えた後、適量を目元や首元にやさしくなじませてください。 下から上に引き上げるようにマッサージするとより効果的です。 ⸻ 商品詳細 • 内容量：30ml • ブランド：CHRISTINA（クリスティーナ） • ライン：UNSTRESS（アンストレス） • 原産国：イスラエル ⸻ ハーモナイジング ナイトクリーム フォー アイ＆ネックは、夜の間にデリケートな部分を修復・保湿する集中クリーム。 翌朝はふっくらとしたハリと透明感を感じられる目元・首元をサポートします。 ※クリスティーナはカウンセリングの必要な化粧品になりますので、初回ご購入の方は【カウンセリング希望】と公式LINEにメッセージをください♡","in stock","new","12100 JPY","https://aimer12.base.shop/items/116547225","https://baseec-img-mng.akamaized.net/images/item/origin/d8c1695e54d26a5432a876712b140865.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","https://baseec-img-mng.akamaized.net/images/item/origin/db4a8450317d372a6fdf4a58b9c9e437.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","CHRISTINA","CHRISTINA > UNSTRESS(アンストレス)",""
"116547151","プロバイオティックデイクリームフォーアイ&ネックSPF12 30ml","CHRISTINA UNSTRESS プロバイオティック デイクリーム フォー アイ＆ネック SPF12 30ml デリケートな目元と首元を紫外線や外的ストレスから守りながら、うるおいとハリを与える日中用クリーム。 SPF12配合で日常紫外線からやさしく保護し、しっとりと若々しい印象をキープします。 ⸻ 特徴 • プロバイオティクス配合：肌環境を整え、バリア機能をサポート • SPF12：日常生活レベルの紫外線から肌をガード • 保湿＆ハリ感アップ：乾燥を防ぎ、ふっくらとした印象へ • 目元・首元専用設計：年齢サインが出やすい部分を集中的にケア ⸻ このような方におすすめ • 目元や首元の乾燥や小ジワが気になる方 • 紫外線や外的刺激からやさしく守りたい方 • 日中もハリやうるおいをキープしたい方 • 敏感に傾きやすい肌を健やかに保ちたい方 ⸻ 使用方法 朝、洗顔・化粧水・美容液で整えた後に、目元や首元へ適量をやさしくなじませてください。 日中のUV対策として毎日ご使用いただけます。 ⸻ 商品詳細 • 内容量：30ml • ブランド：CHRISTINA（クリスティーナ） • ライン：UNSTRESS（アンストレス） • 原産国：イスラエル ⸻ プロバイオティック デイクリーム フォー アイ＆ネック SPF12は、日常紫外線からやさしく守りながらうるおいとハリを与える日中用クリーム。 デリケートな目元・首元をケアし、明るく健やかな印象をサポートします。 ※クリスティーナはカウンセリングの必要な化粧品になりますので、初回ご購入の方は【カウンセリング希望】と公式LINEにメッセージをください♡","in stock","new","12100 JPY","https://aimer12.base.shop/items/116547151","https://baseec-img-mng.akamaized.net/images/item/origin/268a693d678a35b49726f185b952f996.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","https://baseec-img-mng.akamaized.net/images/item/origin/9f3f8ed1b8ec7ecdde826c5b16a43028.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","CHRISTINA","CHRISTINA > UNSTRESS(アンストレス)",""
"116546957","アイ&ネックコンセントレート30ml","CHRISTINA UNSTRESS アイ＆ネック コンセントレート 30ml 乾燥やストレスによるダメージを受けやすい目元と首元を集中ケアする美容液。 うるおいを補給しながら、ハリと弾力をサポートし、若々しい印象へ導きます。 ⸻ 特徴 • 高保湿ケア：デリケートな目元・首元の乾燥を防ぎ、しっとり感をキープ • ハリ・弾力サポート：ふっくらとした若々しい肌印象へ • 透明感アップ：くすみを和らげ、明るい肌へ整える • ストレスケア：外的刺激による肌トラブルを落ち着かせ、健やかに維持 ⸻ このような方におすすめ • 目元や首元の乾燥・小ジワが気になる方 • デリケートな部分にうるおいとハリを与えたい方 • ストレスや外的要因で肌が敏感になりやすい方 • 年齢サインをケアしたい方 ⸻ 使用方法 朝晩、化粧水の後に適量をとり、目の周りや首元になじませてください。 やさしく押し込むように使用するとより効果的です。 ⸻ 商品詳細 • 内容量：30ml • ブランド：CHRISTINA（クリスティーナ） • ライン：UNSTRESS（アンストレス） • 原産国：イスラエル ⸻ アイ＆ネック コンセントレートは、デリケートな部分を集中的に保湿・保護する美容液。 乾燥や年齢サインが気になる方におすすめのケアアイテムです。 ※クリスティーナはカウンセリングの必要な化粧品になりますので、初回ご購入の方は【カウンセリング希望】と公式LINEにメッセージをください♡","in stock","new","14300 JPY","https://aimer12.base.shop/items/116546957","https://baseec-img-mng.akamaized.net/images/item/origin/c00f5fbec2bb026ce72a1d7c8a089cdb.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","https://baseec-img-mng.akamaized.net/images/item/origin/65c4597005dcc33af8f265fd40b5f82b.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/9e81dbf9ba781a60ed0a06f2f4bd9b7e.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","CHRISTINA","CHRISTINA > UNSTRESS(アンストレス)",""
"116546864","リフレッシングマスク50ml","CHRISTINA UNSTRESS リフレッシング マスク 50ml 乾燥やストレスで疲れた肌にうるおいと栄養を補給する集中ケアマスク。 肌をすこやかに整え、みずみずしい透明感とふっくらとしたハリを取り戻します。週数回のスペシャルケアに最適です。 ⸻ 特徴 • 高保湿効果：角質層まで水分を届け、乾燥によるごわつきを防ぐ • 鎮静作用：ストレスや外的刺激で敏感になった肌を落ち着かせる • 栄養補給：肌に必要な成分を補い、すこやかな状態をキープ • リフレッシュ効果：使用後はすっきりとした明るい印象に ⸻ このような方におすすめ • 肌の乾燥やつっぱり感が気になる方 • 外的ストレスで肌が敏感に傾きやすい方 • ハリや透明感を失いやすい方 • 集中的にうるおい補給をしたい方 ⸻ 使用方法 洗顔後、顔全体に均一に塗布し、10〜15分置いてからぬるま湯で洗い流してください。 週2〜3回の使用がおすすめです。 ⸻ 商品詳細 • 内容量：50ml • ブランド：CHRISTINA（クリスティーナ） • ライン：UNSTRESS（アンストレス） • 原産国：イスラエル ⸻ リフレッシング マスクは、水分不足やストレスで疲れた肌に即効性のあるうるおいと栄養をチャージ。 定期的なケアで、健やかで透明感のある素肌を保ちます。 ※クリスティーナはカウンセリングの必要な化粧品になりますので、初回ご購入の方は【カウンセリング希望】と公式LINEにメッセージをください♡","in stock","new","9900 JPY","https://aimer12.base.shop/items/116546864","https://baseec-img-mng.akamaized.net/images/item/origin/9be3f1a4a796cacf3f56063ac43b5fad.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","https://baseec-img-mng.akamaized.net/images/item/origin/9059cea42a8447f010ef2fe16af3a5e4.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/4b93887c3459c164468a11eab778826f.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/519beff6586cb77c0ba9efe4d8880462.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","CHRISTINA","CHRISTINA > UNSTRESS(アンストレス)",""
"116546807","ハーモナイジングナイトクリーム50ml","CHRISTINA UNSTRESS ハーモナイジング ナイトクリーム 50ml 眠っている間に肌を修復・再生し、ストレスや外的ダメージを受けた肌を落ち着かせる夜用クリーム。 朝の肌をすっきり整え、うるおいと弾力に満ちた健やかな素肌へ導きます。 ⸻ 特徴 • 肌再生サポート：夜の間に肌の修復を促し、健やかな状態へ • 高保湿効果：乾燥を防ぎ、しっとりふっくらとした仕上がりに • 鎮静作用：敏感になった肌を落ち着かせ、赤みや刺激をケア • エイジングケア：ハリや弾力をサポートし、若々しい印象へ ⸻ このような方におすすめ • 乾燥や敏感肌に悩んでいる方 • ストレスや外的要因で肌トラブルを感じやすい方 • 夜の間にしっかりと肌を修復・保湿したい方 • ハリや弾力を取り戻したい方 ⸻ 使用方法 夜、洗顔・化粧水・美容液で整えた後、適量を顔全体や首元にやさしくなじませてください。 毎晩のご使用がおすすめです。 ⸻ 商品詳細 • 内容量：50ml • ブランド：CHRISTINA（クリスティーナ） • ライン：UNSTRESS（アンストレス） • 原産国：イスラエル ⸻ ハーモナイジング ナイトクリームは「肌再生の万能クリーム」とも呼ばれる夜用集中ケア。 ストレスやダメージで疲れた肌を癒し、翌朝はしっとり健やかな素肌へ導きます。 ※クリスティーナはカウンセリングの必要な化粧品になりますので、初回ご購入の方は【カウンセリング希望】と公式LINEにメッセージをください♡","in stock","new","13200 JPY","https://aimer12.base.shop/items/116546807","https://baseec-img-mng.akamaized.net/images/item/origin/de50e67b9b4af88c1b02f38e614e4cff.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","https://baseec-img-mng.akamaized.net/images/item/origin/8f65231b75e10edf4cc1f2f9dbea8610.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/517249c4528b980426c666bb5736e7f3.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/b0f24e0d58e357dbff05235355c74a38.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","CHRISTINA","CHRISTINA > UNSTRESS(アンストレス)",""
"116546618","アブソリュートリラクサー30ml","CHRISTINA UNSTRESS アブソリュート リラクサー 30ml ストレスや外的刺激で敏感になった肌をやさしく落ち着かせ、健やかな状態へ導く集中ケア美容液。 乾燥や赤みを防ぎながら、ふっくらとなめらかな素肌を保ちます。 ⸻ 特徴 • 鎮静効果：ストレスや環境ダメージによる赤み・刺激をやさしくケア • 保湿サポート：肌にうるおいを与え、乾燥を防止 • バリア機能強化：外的ストレスから肌を守り、健やかな状態を維持 • エイジングケア：ハリと弾力をサポートし、若々しい印象に ⸻ このような方におすすめ • 肌が敏感に傾きやすい方 • 赤みや刺激が出やすい方 • 乾燥やストレスで疲れた肌をケアしたい方 • 健やかな肌を保ちたい方 ⸻ 使用方法 朝晩、化粧水で整えた後、適量を顔全体になじませてください。 その後にクリームで保湿するとさらに効果的です。 ⸻ 商品詳細 • 内容量：30ml • ブランド：CHRISTINA（クリスティーナ） • ライン：UNSTRESS（アンストレス） • 原産国：イスラエル ⸻ アブソリュート リラクサーは、ストレスや環境要因で敏感になった肌をリセットする集中美容液。 日常的に取り入れることで、落ち着きとハリを兼ね備えた素肌をサポートします。 ※クリスティーナはカウンセリングの必要な化粧品になりますので、初回ご購入の方は【カウンセリング希望】と公式LINEにメッセージをください♡","in stock","new","19800 JPY","https://aimer12.base.shop/items/116546618","https://baseec-img-mng.akamaized.net/images/item/origin/8b1c2ed2ad71b5cb018afa4004e8a6c0.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","https://baseec-img-mng.akamaized.net/images/item/origin/bbb508cb3eb3dda2ff3c7b83ad5255e5.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/933c74064e6c69e0456b875feeeaacea.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/d0246d297f61a78551884dd912e10e93.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","CHRISTINA","CHRISTINA > UNSTRESS(アンストレス)",""
"116546500","スタビライジングトナー300ml","CHRISTINA UNSTRESS スタビライジング トナー 300ml 敏感に傾いた肌をやさしく整え、うるおいを与えるアルコールフリーの化粧水。 洗顔後の肌を落ち着かせ、次に使うスキンケアの浸透をサポートします。 ⸻ 特徴 • 鎮静作用：ストレスや外的刺激で敏感になった肌をやさしくケア • 高保湿処方：うるおいを補給し、乾燥を防いでしっとり肌に • バリア機能サポート：肌を健やかに整え、環境ダメージから守る • アルコールフリー：敏感肌や乾燥肌にも安心して使えるやさしい使用感 ⸻ このような方におすすめ • 敏感肌や赤みが出やすい方 • 洗顔後のつっぱり感が気になる方 • 乾燥や外的ストレスで肌が不安定になりやすい方 • デリケートな肌をやさしく整えたい方 ⸻ 使用方法 洗顔後、コットンまたは手に適量を取り、顔全体と首元になじませてください。 朝晩のスキンケアにお使いいただけます。 ⸻ 商品詳細 • 内容量：300ml • ブランド：CHRISTINA（クリスティーナ） • ライン：UNSTRESS（アンストレス） • 原産国：イスラエル ⸻ スタビライジング トナーは、ゆらぎやすい肌を落ち着かせて健やかに保つ化粧水。 敏感肌の方にも安心して使える、やさしいスキンケアのファーストステップです。 ※クリスティーナはカウンセリングの必要な化粧品になりますので、初回ご購入の方は【カウンセリング希望】と公式LINEにメッセージをください♡","in stock","new","7700 JPY","https://aimer12.base.shop/items/116546500","https://baseec-img-mng.akamaized.net/images/item/origin/fcc22b858e89e9bff29a12609486305d.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","https://baseec-img-mng.akamaized.net/images/item/origin/7e2dc47f0243b6845e28a4a3c3d17b50.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/2b8c76629c2f8f619c0ad3b72548121c.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/f70c0502433e1e36560a73341e2bc177.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","CHRISTINA","CHRISTINA > UNSTRESS(アンストレス)",""
"116546465","ジェントルクレンジングミルク300ml","CHRISTINA UNSTRESS ジェントル クレンジング ミルク 300ml 敏感肌にもやさしいミルクタイプのクレンジング。 メイクや汚れをやさしく取り除きながら、肌にうるおいを残し、しっとりなめらかに洗い上げます。 ⸻ 特徴 • 低刺激処方：敏感に傾いた肌をやさしくケア • 保湿効果：洗い流した後もつっぱらず、しっとり感をキープ • 鎮静サポート：外的刺激で敏感になった肌を落ち着かせる • 肌バリアを守る：必要なうるおいを残しながら汚れのみをオフ ⸻ このような方におすすめ • 敏感肌や乾燥肌の方 • メイク落とし後のつっぱり感が気になる方 • やさしいクレンジングを探している方 • 赤みや刺激を起こしやすい方 ⸻ 使用方法 適量を手に取り、顔全体にやさしくマッサージするようになじませてから、ぬるま湯またはコットンで拭き取ってください。 毎日のメイク落とし・洗顔にご使用いただけます。 ⸻ 商品詳細 • 内容量：300ml • ブランド：CHRISTINA（クリスティーナ） • ライン：UNSTRESS（アンストレス） • 原産国：イスラエル ⸻ ジェントル クレンジング ミルクは、敏感な肌を守りながら汚れを落とすスキンケアのファーストステップ。 赤みや乾燥を防ぎ、しっとり健やかな素肌へ導きます。 ※クリスティーナはカウンセリングの必要な化粧品になりますので、初回ご購入の方は【カウンセリング希望】と公式LINEにメッセージをください♡","in stock","new","7700 JPY","https://aimer12.base.shop/items/116546465","https://baseec-img-mng.akamaized.net/images/item/origin/434c071dbcf58a54e4d531bc19964369.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","https://baseec-img-mng.akamaized.net/images/item/origin/d7be666336d66954ef2a411107c348b0.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/b5525ef70add843f415ae35289306f79.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/c9aa9f1b73533e5d57d6fab9e3615044.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","CHRISTINA","CHRISTINA > UNSTRESS(アンストレス)",""
"116546426","コンフォートクレンジングムース200ml","CHRISTINA UNSTRESS コンフォート クレンジング ムース 200ml ふんわりとした泡でやさしく洗い上げる、敏感肌のための洗顔ムース。 必要なうるおいは守りながら、汚れや余分な皮脂をしっかり落とし、清潔で健やかな素肌へ導きます。 ⸻ 特徴 • 低刺激処方：敏感に傾いた肌もやさしく洗浄 • 保湿サポート：洗顔後もつっぱらず、しっとり感をキープ • 鎮静効果：外的ストレスで敏感になった肌を落ち着かせる • 使いやすい泡タイプ：摩擦を抑えて快適に洗顔可能 ⸻ このような方におすすめ • 敏感肌や乾燥肌で、やさしい洗顔料を求める方 • 洗顔後につっぱりやすい方 • 肌荒れや赤みを防ぎたい方 • しっとり感を残しつつ清潔に洗い上げたい方 ⸻ 使用方法 適量を手に取り、顔全体に泡を広げるようにやさしく洗浄してください。 その後、ぬるま湯でしっかり洗い流してください。朝晩のご使用がおすすめです。 ⸻ 商品詳細 • 内容量：200ml • ブランド：CHRISTINA（クリスティーナ） • ライン：UNSTRESS（アンストレス） • 原産国：イスラエル ⸻ コンフォート クレンジング ムースは、敏感肌にも安心して使える泡タイプの洗顔料。 摩擦を抑えながらやさしく洗い上げ、健やかで落ち着いた素肌を保ちます。 ※クリスティーナはカウンセリングの必要な化粧品になりますので、初回ご購入の方は【カウンセリング希望】と公式LINEにメッセージをください♡","in stock","new","7700 JPY","https://aimer12.base.shop/items/116546426","https://baseec-img-mng.akamaized.net/images/item/origin/e78cb68cc6fbe6eb8676eb502e993b7b.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","https://baseec-img-mng.akamaized.net/images/item/origin/7a54782e03605d0979e81694cea354ee.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/e405e38e3726465e6b3cb3099a06919c.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal,https://baseec-img-mng.akamaized.net/images/item/origin/b7921e1dc916ea26fc0ce7b2e62fb5e3.jpg?imformat=generic&q=90&im=Resize,width=1200,type=normal","CHRISTINA","CHRISTINA > UNSTRESS(アンストレス)",""
